월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 25,LINK_CLICKS,트래픽-전제품,매니저 이미지-1(래빗),12174,1194,67,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 25,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,18549,1722,49,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 25,LINK_CLICKS,트래픽-전제품,트래픽 민혁,23831,2515,87,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 25,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,18998,1786,57,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 25,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,28177,3975,101,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,54303,2532,43,5,152800
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,20714,969,19,5,171100
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,5660,156,7,3,57200
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,615,26,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,9215,365,10,1,28700
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,26745,1374,24,3,111400
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,1661,111,1,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,540,25,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,36210,2363,33,8,293600
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,50786,3937,38,1,14800
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,37798,2128,27,5,238700
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,172,16,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,1500,38,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,8113,476,9,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,265,7,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,193,11,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,10426,466,6,3,103600
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,68548,3549,55,2,69200
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,1029,63,1,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,59580,4735,131,7,195500
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,43967,2634,42,2,47700
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,846,35,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,861,12,1,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,예일 테스트,사라(예일),189451,10165,170,12,419800
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),52548,1854,50,2,75200
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 25,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),90313,3779,85,8,256200
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 26,LINK_CLICKS,트래픽-전제품,마우스패드 100 트래픽,17352,2038,35,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 26,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,18633,1683,43,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 26,LINK_CLICKS,트래픽-전제품,트래픽 민혁,23769,2587,78,1,11800
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 26,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,18583,1652,72,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 26,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,27570,3728,108,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,52242,2462,43,5,189800
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,13186,689,11,3,108600
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,6047,221,5,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,1419,70,1,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,18133,659,17,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,39386,2372,42,2,41120
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,25372,1173,12,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,239,18,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,49,2,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,46997,2682,39,3,84000
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,52078,3900,39,5,134400
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,33260,1811,19,2,44400
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,18,3,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,309,12,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,9938,564,10,3,66000
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,16,2,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,7765,337,7,2,84000
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,54128,2677,48,2,77200
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,976,57,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,53398,4417,114,2,33700
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,35433,2086,31,3,106100
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,515,29,1,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,465,16,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,예일 테스트,사라(예일),187986,10378,150,10,300500
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),55861,2075,47,8,215000
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 26,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),93323,3961,92,2,78000
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 27,LINK_CLICKS,트래픽-전제품,마우스패드 100 트래픽,19279,1918,37,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 27,LINK_CLICKS,트래픽-전제품,매니저 이미지-1(래빗),0,0,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 27,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,19585,1760,50,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 27,LINK_CLICKS,트래픽-전제품,트래픽 민혁,24802,3270,84,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 27,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,19647,1986,71,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 27,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,29304,3785,116,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,50359,2109,33,1,54400
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,15580,744,13,1,14800
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,4375,146,5,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,1383,50,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,25930,958,30,3,93800
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,44168,2166,45,3,98000
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,31722,1417,23,2,35600
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,484,30,2,1,54400
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,149,7,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,53290,3290,42,3,105800
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,39670,3231,27,1,29600
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,34984,1837,24,2,35600
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,18,2,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,1391,15,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,10522,561,7,1,35600
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,3,1,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,10280,341,5,1,25700
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,43983,2159,33,4,144300
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,193,6,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,64620,4913,117,7,194800
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,35111,1967,29,2,53400
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,238,8,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,287,12,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,예일 테스트,사라(예일),193637,10136,179,18,612200
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),57585,2043,40,1,51400
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 27,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),98739,4047,113,9,295100
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 28,LINK_CLICKS,트래픽-전제품,마우스패드 100 트래픽,19451,2094,63,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 28,LINK_CLICKS,트래픽-전제품,매니저 이미지-1(래빗),0,0,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 28,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,20095,2165,48,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 28,LINK_CLICKS,트래픽-전제품,트래픽 민혁,24436,3123,90,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 28,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,19761,1988,73,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 28,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,30268,4165,149,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,53616,2622,53,6,203500
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,19408,1128,25,3,76800
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,4117,145,6,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,1016,40,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,22022,786,25,3,62200
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,42554,2024,51,2,45600
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,31508,1440,27,3,66300
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,179,15,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,216,12,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,59358,3619,36,2,75000
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,51891,4374,43,3,114200
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,35007,1793,38,1,26600
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,13,1,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,132,12,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,10279,591,8,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,13,1,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,173,1,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,8145,271,4,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,31955,1354,26,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,219,10,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,49350,3974,111,2,47400
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,63498,4148,54,4,127600
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,9,1,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,27,1,0,0,0
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,예일 테스트,사라(예일),202594,11061,166,17,517200
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),59713,1855,41,3,91000
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_전환,2025. 6. 28,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),98112,4060,107,3,35600
2025. 6. 1,2025. 6. 23,기타,기타,기타,메타_트래픽,2025. 6. 29,LINK_CLICKS,트래픽-전제품,마우스패드 100 트래픽,22323,3088,64,1,3100
