#REF!,#REF!,#REF!,유형구분,날짜,목표,캠페인,광고세트,소재이름,비용,노출,클릭,전환수,전환값,타겟팅
,,,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,16051,958,44,1,140000,타겟팅
,,,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,168,13,0,0,0,타겟팅
,,,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,958,70,0,0,0,타겟팅
,,,메타_전환,2025-06-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,0,0,0,0,0,타겟팅
,,,메타_전환,2025-06-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,0,0,0,0,0,타겟팅
,,,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-14 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-14 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-05-14 광고,0,0,0,0,0,타겟팅
,,,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,14914,918,34,0,0,타겟팅
,,,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,141,11,0,0,0,타겟팅
,,,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,840,63,1,0,0,타겟팅
,,,메타_전환,2025-06-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-14 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-14 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-05-14 광고,0,0,0,0,0,타겟팅
,,,메타_전환,2025-06-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,15200,860,33,1,197600,타겟팅
,,,메타_전환,2025-06-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,826,39,1,0,0,타겟팅
,,,메타_전환,2025-06-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,2029,165,3,0,0,타겟팅
,,,메타_전환,2025-06-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,16133,726,38,1,175000,타겟팅
,,,메타_전환,2025-06-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,502,23,1,0,0,타겟팅
,,,메타_전환,2025-06-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,2646,206,6,0,0,타겟팅
,,,메타_전환,2025-06-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,16721,873,34,0,0,타겟팅
,,,메타_전환,2025-06-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,186,15,0,0,0,타겟팅
,,,메타_전환,2025-06-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,2250,174,6,0,0,타겟팅
,,,메타_전환,2025-06-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,18096,871,33,1,72000,타겟팅
,,,메타_전환,2025-06-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,188,11,0,0,0,타겟팅
,,,메타_전환,2025-06-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,4174,369,11,1,103500,타겟팅
,,,메타_전환,2025-06-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,16057,895,30,0,0,타겟팅
,,,메타_전환,2025-06-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,231,19,0,0,0,타겟팅
,,,메타_전환,2025-06-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,4619,358,10,0,0,타겟팅
,,,메타_전환,2025-06-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,19357,784,46,0,0,타겟팅
,,,메타_전환,2025-06-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,372,20,1,0,0,타겟팅
,,,메타_전환,2025-06-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,2192,184,3,0,0,타겟팅
,,,메타_전환,2025-06-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,15962,809,36,1,103500,타겟팅
,,,메타_전환,2025-06-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,233,13,0,0,0,타겟팅
,,,메타_전환,2025-06-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,1703,112,3,0,0,타겟팅
,,,메타_전환,2025-06-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,15432,844,41,0,0,타겟팅
,,,메타_전환,2025-06-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,114,7,0,0,0,타겟팅
,,,메타_전환,2025-06-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,2416,163,5,0,0,타겟팅
,,,메타_전환,2025-06-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,16891,851,36,0,0,타겟팅
,,,메타_전환,2025-06-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,63,10,0,0,0,타겟팅
,,,메타_전환,2025-06-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,1717,146,1,0,0,타겟팅
,,,메타_전환,2025-06-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,15689,753,26,1,565000,타겟팅
,,,메타_전환,2025-06-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,130,6,0,0,0,타겟팅
,,,메타_전환,2025-06-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,2955,163,3,1,119800,타겟팅
,,,메타_전환,2025-06-15,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,인아2,0,0,0,0,0,타겟팅
,,,메타_전환,2025-06-17,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,0,0,0,0,0,타겟팅
,,,메타_전환,2025-06-19,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,0,0,0,0,0,타겟팅
,,,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,8801,525,16,0,0,타겟팅
,,,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,1143,67,2,0,0,타겟팅
,,,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,97,8,0,0,0,타겟팅
,,,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,8647,469,8,0,0,타겟팅
,,,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,13258,728,44,0,0,타겟팅
,,,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,877,87,5,0,0,타겟팅
,,,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,250,27,0,0,0,타겟팅
,,,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,1003,56,2,0,0,타겟팅
,,,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,9172,451,23,0,0,타겟팅
,,,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,7472,489,14,0,0,타겟팅
,,,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,18,8,0,0,0,타겟팅
,,,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,565,49,0,0,0,타겟팅
,,,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,6643,390,24,0,0,타겟팅
,,,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,10034,568,16,0,0,타겟팅
,,,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,34,5,0,0,0,타겟팅
,,,메타_전환,2025-07-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,887,52,0,1,170040,타겟팅
,,,메타_전환,2025-07-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,7786,460,18,0,0,타겟팅
,,,메타_전환,2025-07-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,12177,734,18,0,0,타겟팅
,,,메타_전환,2025-07-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,68,7,0,0,0,타겟팅
,,,메타_전환,2025-07-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,3505,228,4,0,0,타겟팅
,,,메타_전환,2025-07-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,10386,667,27,0,0,타겟팅
,,,메타_전환,2025-07-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,6987,479,12,0,0,타겟팅
,,,메타_전환,2025-07-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,156,14,0,0,0,타겟팅
,,,메타_전환,2025-07-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,2229,142,2,0,0,타겟팅
,,,메타_전환,2025-07-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,9731,441,20,2,313000,타겟팅
,,,메타_전환,2025-07-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,8430,460,18,2,232600,타겟팅
,,,메타_전환,2025-07-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,514,42,0,0,0,타겟팅
,,,메타_전환,2025-07-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,2164,181,3,0,0,타겟팅
,,,메타_전환,2025-07-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,9094,467,17,0,0,타겟팅
,,,메타_전환,2025-07-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,9187,473,11,0,0,타겟팅
,,,메타_전환,2025-07-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,326,32,1,0,0,타겟팅
,,,메타_전환,2025-07-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,2455,142,3,0,0,타겟팅
,,,메타_전환,2025-07-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,10790,481,17,0,0,타겟팅
,,,메타_전환,2025-07-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,4278,237,11,0,0,타겟팅
,,,메타_전환,2025-07-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,606,39,0,0,0,타겟팅
,,,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,1656,94,0,0,0,타겟팅
,,,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,11362,558,17,0,0,타겟팅
,,,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,4254,242,7,0,0,타겟팅
,,,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,317,15,0,0,0,타겟팅
,,,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,2206,138,3,0,0,타겟팅
,,,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,10024,496,34,1,175000,타겟팅
,,,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,8178,411,9,0,0,타겟팅
,,,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,186,16,0,0,0,타겟팅
,,,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,3168,179,4,0,0,타겟팅
,,,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,12914,611,34,0,0,타겟팅
,,,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,5088,239,7,0,0,타겟팅
,,,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,437,41,0,0,0,타겟팅
,,,메타_전환,2025-07-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,2982,157,7,1,170040,타겟팅
,,,메타_전환,2025-07-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,13259,578,29,1,72000,타겟팅
,,,메타_전환,2025-07-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,2887,161,4,0,0,타겟팅
,,,메타_전환,2025-07-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,266,22,1,0,0,타겟팅
,,,메타_전환,2025-07-15,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,3748,205,0,0,0,타겟팅
,,,메타_전환,2025-07-15,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,12387,728,22,0,0,타겟팅
,,,메타_전환,2025-07-15,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,3595,198,7,1,91000,타겟팅
,,,메타_전환,2025-07-15,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,489,38,1,0,0,타겟팅
,,,메타_전환,2025-07-16,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,2551,145,1,0,0,타겟팅
,,,메타_전환,2025-07-16,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,14478,709,28,0,0,타겟팅
,,,메타_전환,2025-07-16,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,2474,141,6,0,0,타겟팅
,,,메타_전환,2025-07-16,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,1587,47,0,0,0,타겟팅
,,,메타_전환,2025-07-17,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,2640,121,2,0,0,타겟팅
,,,메타_전환,2025-07-17,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,10714,568,33,0,0,타겟팅
,,,메타_전환,2025-07-17,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,3800,219,9,0,0,타겟팅
,,,메타_전환,2025-07-17,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,1408,71,0,0,0,타겟팅
,,,메타_전환,2025-07-18,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,56,6,1,0,0,타겟팅
,,,메타_전환,2025-07-18,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,595,46,1,0,0,타겟팅
,,,메타_전환,2025-07-18,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,283,10,0,0,0,타겟팅
,,,메타_전환,2025-07-18,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,41,4,1,0,0,타겟팅
,,,메타_전환,2025-07-19,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,0,0,0,0,0,타겟팅
,,,메타_전환,2025-07-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,"1+1, 티셔츠",4268,231,9,0,0,타겟팅
,,,메타_전환,2025-07-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,4102,245,4,0,0,타겟팅
,,,메타_전환,2025-07-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,693,51,2,0,0,타겟팅
,,,메타_전환,2025-07-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,레미니스,283,27,1,0,0,타겟팅
,,,메타_전환,2025-07-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,버터씨2,4,2,0,0,0,타겟팅
,,,메타_전환,2025-07-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,비대칭 블라우스-1,455,25,2,0,0,타겟팅
,,,메타_전환,2025-07-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,비대칭 블라우스-2,75,20,0,0,0,타겟팅
,,,메타_전환,2025-07-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,비대칭 블라우스-3,60,14,0,0,0,타겟팅
,,,메타_전환,2025-07-24,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,"1+1, 티셔츠",4200,309,12,1,45500,타겟팅
,,,메타_전환,2025-07-24,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,Ellie,227,15,1,0,0,타겟팅
,,,메타_전환,2025-07-24,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-28 광고 세트,러브니,2206,80,5,0,0,타겟팅
