월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas,비용_zscore,비용_grade,노출_zscore,노출_grade,클릭_zscore,클릭_grade,전환수_zscore,전환수_grade,전환값_zscore,전환값_grade,ctr_zscore,ctr_grade,cpc_zscore,cpc_grade,cpa_zscore,cpa_grade,cvr_zscore,cvr_grade,roas_zscore,roas_grade
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상2,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상3,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상5,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상6,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상7,46592.0,15702.0,481.0,0.0,0.0,3.06,97.0,0.0,0.0,0.0,0.2,중,2.96,상,5.71,상,-0.46,중,-0.46,중,0.29,중,-0.8,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-03,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 이미지,3516.0,800.0,36.0,0.0,0.0,4.5,98.0,0.0,0.0,0.0,-0.46,중,-0.31,중,-0.05,중,-0.46,중,-0.46,중,0.69,중,-0.8,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,75904.0,5277.0,103.0,8.0,256400.0,1.95,737.0,9488.0,7.77,338.0,0.65,중,0.67,중,0.81,중,1.51,상,1.52,상,-0.01,중,-0.02,중,0.17,중,0.3,중,0.22,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,24512.0,1680.0,34.0,3.0,108800.0,2.02,721.0,8171.0,8.82,444.0,-0.14,중,-0.12,중,-0.08,중,0.28,중,0.38,중,0.01,중,-0.04,중,0.07,중,0.4,중,0.35,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,수동_호랑이,이미지,144777.0,16086.0,291.0,4.0,107000.0,1.81,498.0,36194.0,1.37,74.0,1.7,상,3.04,상,3.25,상,0.53,중,0.37,중,-0.05,중,-0.31,중,2.25,상,-0.26,중,-0.11,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,316667.0,31481.0,392.0,22.0,635400.0,1.25,808.0,14394.0,5.61,201.0,4.32,상,6.42,상,4.56,상,4.96,상,4.45,상,-0.2,중,0.07,중,0.55,중,0.11,중,0.05,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 나경 자막 뿌꾸,3192.0,168.0,1.0,0.0,0.0,0.6,3192.0,0.0,0.0,0.0,-0.46,중,-0.45,중,-0.51,중,-0.46,중,-0.46,중,-0.38,중,2.97,상,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 애기 더빙,255809.0,22913.0,294.0,26.0,739200.0,1.28,870.0,9839.0,8.84,289.0,3.4,상,4.54,상,3.29,상,5.95,상,5.25,상,-0.19,중,0.14,중,0.2,중,0.4,중,0.16,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 화이트톤 더빙,173557.0,12150.0,236.0,8.0,241000.0,1.94,735.0,21695.0,3.39,139.0,2.14,상,2.18,상,2.54,상,1.51,상,1.4,상,-0.01,중,-0.02,중,1.12,상,-0.08,중,-0.03,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-09-25,8307.0,1008.0,7.0,2.0,60400.0,0.69,1187.0,4154.0,28.57,727.0,-0.38,중,-0.27,중,-0.43,중,0.04,중,0.01,중,-0.36,중,0.53,중,-0.25,중,2.14,상,0.71,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25,8046.0,583.0,11.0,0.0,0.0,1.89,731.0,0.0,0.0,0.0,-0.39,중,-0.36,중,-0.38,중,-0.46,중,-0.46,중,-0.03,중,-0.03,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -노랑,1823.0,142.0,1.0,0.0,0.0,0.7,1823.0,0.0,0.0,0.0,-0.48,중,-0.46,중,-0.51,중,-0.46,중,-0.46,중,-0.35,중,1.3,상,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -초록,11205.0,1007.0,16.0,1.0,17800.0,1.59,700.0,11205.0,6.25,159.0,-0.34,중,-0.27,중,-0.31,중,-0.21,중,-0.32,중,-0.11,중,-0.06,중,0.3,중,0.17,중,-0.0,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -파랑,7989.0,579.0,13.0,1.0,29600.0,2.25,615.0,7989.0,7.69,371.0,-0.39,중,-0.36,중,-0.35,중,-0.21,중,-0.23,중,0.07,중,-0.17,중,0.05,중,0.3,중,0.26,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 1,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 2,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 이미지,36.0,16.0,1.0,0.0,0.0,6.25,36.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.51,중,-0.46,중,-0.46,중,1.16,상,-0.87,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 이미지 2,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상1,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상2,58.0,3.0,1.0,0.0,0.0,33.33,58.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.51,중,-0.46,중,-0.46,중,8.56,상,-0.84,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상4,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상5,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상6,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상7,52706.0,18601.0,557.0,0.0,0.0,2.99,95.0,0.0,0.0,0.0,0.29,중,3.59,상,6.7,상,-0.46,중,-0.46,중,0.27,중,-0.8,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상8,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-04,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 이미지,3422.0,875.0,35.0,0.0,0.0,4.0,98.0,0.0,0.0,0.0,-0.46,중,-0.3,중,-0.07,중,-0.46,중,-0.46,중,0.55,중,-0.8,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,24 크리스마스 연말 리타겟팅,새 판매 광고,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,97478.0,6389.0,116.0,8.0,267200.0,1.82,840.0,12185.0,6.9,274.0,0.98,중,0.91,중,0.98,중,1.51,상,1.6,상,-0.05,중,0.11,중,0.38,중,0.23,중,0.14,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,21870.0,1677.0,23.0,1.0,29600.0,1.37,951.0,21870.0,4.35,135.0,-0.18,중,-0.12,중,-0.22,중,-0.21,중,-0.23,중,-0.17,중,0.24,중,1.13,상,0.0,중,-0.03,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,수동_호랑이,이미지,155132.0,16525.0,361.0,6.0,182200.0,2.18,430.0,25855.0,1.66,117.0,1.86,상,3.14,상,4.16,상,1.02,상,0.95,중,0.05,중,-0.39,중,1.44,상,-0.24,중,-0.06,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,400273.0,37969.0,528.0,26.0,642941.0,1.39,758.0,15395.0,4.92,161.0,5.6,상,7.84,상,6.32,상,5.95,상,4.51,상,-0.16,중,0.01,중,0.63,중,0.05,중,-0.0,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 나경 자막 뿌꾸,2778.0,108.0,3.0,0.0,0.0,2.78,926.0,0.0,0.0,0.0,-0.47,중,-0.47,중,-0.48,중,-0.46,중,-0.46,중,0.22,중,0.21,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 애기 더빙,243675.0,19106.0,254.0,15.0,474800.0,1.33,959.0,16245.0,5.91,195.0,3.21,상,3.7,상,2.77,상,3.24,상,3.21,상,-0.18,중,0.25,중,0.7,중,0.14,중,0.04,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 화이트톤 더빙,173650.0,10212.0,216.0,13.0,482400.0,2.12,804.0,13358.0,6.02,278.0,2.14,상,1.75,상,2.28,상,2.75,상,3.26,상,0.04,중,0.06,중,0.47,중,0.15,중,0.14,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-09-25,9929.0,1212.0,16.0,1.0,37600.0,1.32,621.0,9929.0,6.25,379.0,-0.36,중,-0.22,중,-0.31,중,-0.21,중,-0.17,중,-0.18,중,-0.16,중,0.2,중,0.17,중,0.27,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25,4839.0,345.0,4.0,0.0,0.0,1.16,1210.0,0.0,0.0,0.0,-0.44,중,-0.41,중,-0.47,중,-0.46,중,-0.46,중,-0.23,중,0.56,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -노랑,1614.0,123.0,1.0,1.0,17800.0,0.81,1614.0,1614.0,100.0,1103.0,-0.49,중,-0.46,중,-0.51,중,-0.21,중,-0.32,중,-0.32,중,1.05,상,-0.44,중,8.44,상,1.18,상
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -초록,9059.0,913.0,7.0,0.0,0.0,0.77,1294.0,0.0,0.0,0.0,-0.37,중,-0.29,중,-0.43,중,-0.46,중,-0.46,중,-0.33,중,0.66,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -파랑,9746.0,719.0,11.0,1.0,28600.0,1.53,886.0,9746.0,9.09,293.0,-0.36,중,-0.33,중,-0.38,중,-0.21,중,-0.24,중,-0.13,중,0.16,중,0.19,중,0.42,중,0.16,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 1,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 2,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상 3,64.0,3.0,1.0,0.0,0.0,33.33,64.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.51,중,-0.46,중,-0.46,중,8.56,상,-0.84,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 영상4,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 이미지,79.0,18.0,1.0,0.0,0.0,5.56,79.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.51,중,-0.46,중,-0.46,중,0.98,중,-0.82,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,네이쳐 이미지 2,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상2,35.0,12.0,2.0,0.0,0.0,16.67,18.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.5,중,-0.46,중,-0.46,중,4.01,상,-0.89,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상6,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상7,52234.0,16944.0,506.0,0.0,0.0,2.99,103.0,0.0,0.0,0.0,0.29,중,3.23,상,6.04,상,-0.46,중,-0.46,중,0.27,중,-0.79,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 영상8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2024. 12. 30,기타,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,호랑이 이미지,11135.0,2938.0,144.0,0.0,0.0,4.9,77.0,0.0,0.0,0.0,-0.34,중,0.16,중,1.35,상,-0.46,중,-0.46,중,0.8,중,-0.82,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,94712.0,5911.0,122.0,5.0,154600.0,2.06,776.0,18942.0,4.1,163.0,0.93,중,0.81,중,1.06,상,0.78,중,0.73,중,0.02,중,0.03,중,0.91,중,-0.02,중,0.0,중
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,23357.0,1769.0,27.0,3.0,104800.0,1.53,865.0,7786.0,11.11,449.0,-0.15,중,-0.1,중,-0.17,중,0.28,중,0.35,중,-0.13,중,0.14,중,0.04,중,0.6,중,0.36,중
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,수동_호랑이,이미지,142870.0,15259.0,257.0,5.0,174100.0,1.68,556.0,28574.0,1.95,122.0,1.67,상,2.86,상,2.81,상,0.78,중,0.88,중,-0.08,중,-0.24,중,1.66,상,-0.21,중,-0.05,중
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,451381.0,44246.0,552.0,28.0,829600.0,1.25,818.0,16121.0,5.07,184.0,6.38,상,9.22,상,6.64,상,6.44,상,5.95,상,-0.2,중,0.08,중,0.69,중,0.07,중,0.03,중
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 나경 자막 뿌꾸,3574.0,158.0,1.0,0.0,0.0,0.63,3574.0,0.0,0.0,0.0,-0.46,중,-0.45,중,-0.51,중,-0.46,중,-0.46,중,-0.37,중,3.43,상,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 애기 더빙,239535.0,19954.0,230.0,10.0,323600.0,1.15,1041.0,23954.0,4.35,135.0,3.15,상,3.89,상,2.46,상,2.01,상,2.04,상,-0.23,중,0.35,중,1.3,상,0.0,중,-0.03,중
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 화이트톤 더빙,63582.0,3712.0,61.0,4.0,121800.0,1.64,1042.0,15896.0,6.56,192.0,0.46,중,0.33,중,0.27,중,0.53,중,0.48,중,-0.1,중,0.35,중,0.67,중,0.2,중,0.04,중
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-09-25,10758.0,1218.0,17.0,5.0,153800.0,1.4,633.0,2152.0,29.41,1430.0,-0.35,중,-0.22,중,-0.3,중,0.78,중,0.73,중,-0.16,중,-0.14,중,-0.4,중,2.21,상,1.59,상
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25,2330.0,199.0,4.0,0.0,0.0,2.01,582.0,0.0,0.0,0.0,-0.48,중,-0.45,중,-0.47,중,-0.46,중,-0.46,중,0.01,중,-0.21,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -노랑,2659.0,228.0,4.0,0.0,0.0,1.75,665.0,0.0,0.0,0.0,-0.47,중,-0.44,중,-0.47,중,-0.46,중,-0.46,중,-0.07,중,-0.11,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -초록,12026.0,915.0,15.0,0.0,0.0,1.64,802.0,0.0,0.0,0.0,-0.33,중,-0.29,중,-0.33,중,-0.46,중,-0.46,중,-0.1,중,0.06,중,-0.57,중,-0.38,중,-0.2,중
2025. 1. 1,2025. 1. 6,기타,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -파랑,11988.0,797.0,9.0,0.0,0.0,1.13,1332.0,0.0,0.0,0.0,-0.33,중,-0.31,중,-0.41,중,-0.46,중,-0.46,중,-0.23,중,0.71,중,-0.57,중,-0.38,중,-0.2,중
