월,주,일,캠페인이름,광고세트,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,유형구분_통합
2025-09,2025-09-15/2025-09-21,2025-09-18,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,17231,274,8.0,0,0,0.0,0.0,2153.875,전환
2025-09,2025-09-15/2025-09-21,2025-09-19,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2842,303,13.0,0,0,0.0,0.0,218.6153846153846,전환
2025-09,2025-09-15/2025-09-21,2025-09-19,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,3178,273,13.0,0,0,0.0,0.0,244.46153846153845,전환
2025-09,2025-09-15/2025-09-21,2025-09-19,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,24537,335,5.0,1,671875,2738.2116803195177,24537.0,4907.4,전환
2025-09,2025-09-15/2025-09-21,2025-09-19,[GM]250731_CPL최적화_lead,250919_그로스메이커 테스트 세트_수익지표,구분필요,타겟팅,기타,기타,기타,6623,103,3.0,0,0,0.0,0.0,2207.6666666666665,전환
2025-09,2025-09-15/2025-09-21,2025-09-19,[GM]250731_CPL최적화_lead,250919_그로스메이커 테스트 세트_인건비,구분필요,타겟팅,기타,기타,기타,7261,157,3.0,0,0,0.0,0.0,2420.3333333333335,전환
2025-09,2025-09-15/2025-09-21,2025-09-20,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2428,347,10.0,0,0,0.0,0.0,242.8,전환
2025-09,2025-09-15/2025-09-21,2025-09-20,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,1594,239,7.0,0,0,0.0,0.0,227.71428571428572,전환
2025-09,2025-09-15/2025-09-21,2025-09-20,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,20012,334,3.0,1,671875,3357.3605836498105,20012.0,6670.666666666667,전환
2025-09,2025-09-15/2025-09-21,2025-09-20,[GM]250731_CPL최적화_lead,250919_그로스메이커 테스트 세트_수익지표,구분필요,타겟팅,기타,기타,기타,7705,217,3.0,0,0,0.0,0.0,2568.3333333333335,전환
2025-09,2025-09-15/2025-09-21,2025-09-20,[GM]250731_CPL최적화_lead,250919_그로스메이커 테스트 세트_인건비,구분필요,타겟팅,기타,기타,기타,9152,235,6.0,0,0,0.0,0.0,1525.3333333333333,전환
2025-09,2025-09-15/2025-09-21,2025-09-21,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,4055,691,18.0,0,0,0.0,0.0,225.27777777777777,전환
2025-09,2025-09-15/2025-09-21,2025-09-21,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,1756,323,5.0,0,0,0.0,0.0,351.2,전환
2025-09,2025-09-15/2025-09-21,2025-09-21,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,31292,294,6.0,0,0,0.0,0.0,5215.333333333333,전환
2025-09,2025-09-15/2025-09-21,2025-09-21,[GM]250731_CPL최적화_lead,250919_그로스메이커 테스트 세트_수익지표,구분필요,타겟팅,기타,기타,기타,11097,191,1.0,0,0,0.0,0.0,11097.0,전환
2025-09,2025-09-15/2025-09-21,2025-09-21,[GM]250731_CPL최적화_lead,250919_그로스메이커 테스트 세트_인건비,구분필요,타겟팅,기타,기타,기타,10125,167,4.0,0,0,0.0,0.0,2531.25,전환
2025-09,2025-09-22/2025-09-28,2025-09-22,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,3247,489,14.0,0,0,0.0,0.0,231.92857142857142,전환
2025-09,2025-09-22/2025-09-28,2025-09-22,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,3464,385,14.0,0,0,0.0,0.0,247.42857142857142,전환
2025-09,2025-09-22/2025-09-28,2025-09-22,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,24647,345,15.0,2,1343750,5451.981985637198,12323.5,1643.1333333333334,전환
2025-09,2025-09-22/2025-09-28,2025-09-22,[GM]250731_CPL최적화_lead,250919_그로스메이커 테스트 세트_수익지표,구분필요,타겟팅,기타,기타,기타,5067,43,2.0,0,0,0.0,0.0,2533.5,전환
2025-09,2025-09-22/2025-09-28,2025-09-22,[GM]250731_CPL최적화_lead,250919_그로스메이커 테스트 세트_인건비,구분필요,타겟팅,기타,기타,기타,12056,247,5.0,0,0,0.0,0.0,2411.2,전환
2025-09,2025-09-22/2025-09-28,2025-09-23,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2835,292,14.0,0,0,0.0,0.0,202.5,전환
2025-09,2025-09-22/2025-09-28,2025-09-23,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,4464,403,21.0,0,0,0.0,0.0,212.57142857142858,전환
2025-09,2025-09-22/2025-09-28,2025-09-23,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,28103,306,12.0,0,0,0.0,0.0,2341.9166666666665,전환
2025-09,2025-09-22/2025-09-28,2025-09-23,[GM]250731_CPL최적화_lead,250919_그로스메이커 테스트 세트_인건비,구분필요,타겟팅,기타,기타,기타,10997,202,12.0,0,0,0.0,0.0,916.4166666666666,전환
2025-09,2025-09-22/2025-09-28,2025-09-24,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2634,288,13.0,0,0,0.0,0.0,202.6153846153846,전환
2025-09,2025-09-22/2025-09-28,2025-09-24,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2921,254,11.0,0,0,0.0,0.0,265.54545454545456,전환
2025-09,2025-09-22/2025-09-28,2025-09-24,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,33820,348,11.0,0,0,0.0,0.0,3074.5454545454545,전환
2025-09,2025-09-22/2025-09-28,2025-09-24,[GM]250731_CPL최적화_lead,250919_그로스메이커 테스트 세트_수익지표,구분필요,타겟팅,기타,기타,기타,1569,15,2.0,0,0,0.0,0.0,784.5,전환
2025-09,2025-09-22/2025-09-28,2025-09-24,[GM]250731_CPL최적화_lead,250919_그로스메이커 테스트 세트_인건비,구분필요,타겟팅,기타,기타,기타,5017,72,3.0,0,0,0.0,0.0,1672.3333333333333,전환
2025-09,2025-09-22/2025-09-28,2025-09-25,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2654,328,19.0,0,0,0.0,0.0,139.68421052631578,전환
2025-09,2025-09-22/2025-09-28,2025-09-25,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2750,276,6.0,0,0,0.0,0.0,458.3333333333333,전환
2025-09,2025-09-22/2025-09-28,2025-09-25,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,44218,491,19.0,3,2015625,4558.381202225339,14739.333333333334,2327.2631578947367,전환
2025-09,2025-09-22/2025-09-28,2025-09-26,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2639,332,13.0,0,0,0.0,0.0,203.0,전환
2025-09,2025-09-22/2025-09-28,2025-09-26,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2985,302,9.0,0,0,0.0,0.0,331.6666666666667,전환
2025-09,2025-09-22/2025-09-28,2025-09-26,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,36821,470,16.0,0,0,0.0,0.0,2301.3125,전환
2025-09,2025-09-22/2025-09-28,2025-09-27,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2889,383,21.0,0,0,0.0,0.0,137.57142857142858,전환
2025-09,2025-09-22/2025-09-28,2025-09-27,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2613,276,6.0,0,0,0.0,0.0,435.5,전환
2025-09,2025-09-22/2025-09-28,2025-09-27,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,32109,443,24.0,1,671875,2092.481858668909,32109.0,1337.875,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,3532,463,27.0,0,0,0.0,0.0,130.8148148148148,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,3565,397,12.0,0,0,0.0,0.0,297.0833333333333,전환
2025-09,2025-09-22/2025-09-28,2025-09-28,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,45262,540,24.0,0,0,0.0,0.0,1885.9166666666667,전환
2025-09,2025-09-29/2025-10-05,2025-09-29,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2777,369,13.0,0,0,0.0,0.0,213.6153846153846,전환
2025-09,2025-09-29/2025-10-05,2025-09-29,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,3281,299,12.0,0,0,0.0,0.0,273.4166666666667,전환
2025-09,2025-09-29/2025-10-05,2025-09-29,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,47089,534,15.0,1,671875,1426.8194270424092,47089.0,3139.266666666667,전환
2025-09,2025-09-29/2025-10-05,2025-09-30,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,3138,386,9.0,0,0,0.0,0.0,348.6666666666667,전환
2025-09,2025-09-29/2025-10-05,2025-09-30,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2955,282,7.0,0,0,0.0,0.0,422.14285714285717,전환
2025-09,2025-09-29/2025-10-05,2025-09-30,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,42828,600,10.0,2,1343750,3137.5502008032126,21414.0,4282.8,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2825,344,15.0,0,0,0.0,0.0,188.33333333333334,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2852,277,19.0,0,0,0.0,0.0,150.10526315789474,전환
2025-10,2025-09-29/2025-10-05,2025-10-01,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,34988,528,6.0,0,0,0.0,0.0,5831.333333333333,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2932,391,18.0,0,0,0.0,0.0,162.88888888888889,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2696,330,16.0,0,0,0.0,0.0,168.5,전환
2025-10,2025-09-29/2025-10-05,2025-10-02,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,34099,545,9.0,0,0,0.0,0.0,3788.777777777778,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2896,426,11.0,0,0,0.0,0.0,263.27272727272725,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2982,466,18.0,0,0,0.0,0.0,165.66666666666666,전환
2025-10,2025-09-29/2025-10-05,2025-10-03,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,37528,562,14.0,0,0,0.0,0.0,2680.5714285714284,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2876,504,17.0,0,0,0.0,0.0,169.1764705882353,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2629,379,11.0,0,0,0.0,0.0,239.0,전환
2025-10,2025-09-29/2025-10-05,2025-10-04,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,36906,515,10.0,1,671875,1820.5034411748766,36906.0,3690.6,전환
2025-10,2025-09-29/2025-10-05,2025-10-05,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,3553,489,26.0,0,0,0.0,0.0,136.65384615384616,전환
2025-10,2025-09-29/2025-10-05,2025-10-05,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,3565,534,14.0,0,0,0.0,0.0,254.64285714285714,전환
2025-10,2025-09-29/2025-10-05,2025-10-05,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,45078,610,25.0,1,671875,1490.472070633125,45078.0,1803.12,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,3006,509,14.0,0,0,0.0,0.0,214.71428571428572,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,3464,464,14.0,0,0,0.0,0.0,247.42857142857142,전환
2025-10,2025-10-06/2025-10-12,2025-10-06,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,43338,590,27.0,1,671875,1550.313812358669,43338.0,1605.111111111111,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2956,454,14.0,0,0,0.0,0.0,211.14285714285714,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2864,622,20.0,0,0,0.0,0.0,143.2,전환
2025-10,2025-10-06/2025-10-12,2025-10-07,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,46123,740,7.0,0,0,0.0,0.0,6589.0,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2927,531,17.0,0,0,0.0,0.0,172.1764705882353,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2589,549,14.0,0,0,0.0,0.0,184.92857142857142,전환
2025-10,2025-10-06/2025-10-12,2025-10-08,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,33051,608,11.0,1,671875,2032.8431817494177,33051.0,3004.6363636363635,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2697,468,11.0,0,0,0.0,0.0,245.1818181818182,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2797,580,14.0,0,0,0.0,0.0,199.78571428571428,전환
2025-10,2025-10-06/2025-10-12,2025-10-09,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,39216,645,11.0,0,0,0.0,0.0,3565.090909090909,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,3023,451,8.0,0,0,0.0,0.0,377.875,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2919,487,7.0,0,0,0.0,0.0,417.0,전환
2025-10,2025-10-06/2025-10-12,2025-10-10,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,36817,557,25.0,2,1343750,3649.8085123720025,18408.5,1472.68,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2834,494,22.0,0,0,0.0,0.0,128.8181818181818,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2766,400,9.0,0,0,0.0,0.0,307.3333333333333,전환
2025-10,2025-10-06/2025-10-12,2025-10-11,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,36219,670,14.0,0,0,0.0,0.0,2587.0714285714284,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,3671,878,25.0,0,0,0.0,0.0,146.84,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,3483,715,6.0,0,0,0.0,0.0,580.5,전환
2025-10,2025-10-06/2025-10-12,2025-10-12,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,52042,904,18.0,1,671875,1291.0245570885054,52042.0,2891.222222222222,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,3057,444,10.0,0,0,0.0,0.0,305.7,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,3452,438,12.0,0,0,0.0,0.0,287.6666666666667,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,34277,544,24.0,1,671875,1960.1336172943957,34277.0,1428.2083333333333,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,[GM]250731_CPL최적화_lead,251013_그로스메이커 테스트 세트_3일이면,구분필요,타겟팅,기타,기타,기타,6392,98,13.0,0,0,0.0,0.0,491.6923076923077,전환
2025-10,2025-10-13/2025-10-19,2025-10-13,[GM]250731_CPL최적화_lead,251013_주니어말고,구분필요,타겟팅,기타,기타,기타,7769,108,16.0,0,0,0.0,0.0,485.5625,전환
2025-10,2025-10-13/2025-10-19,2025-10-14,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2968,378,13.0,0,0,0.0,0.0,228.30769230769232,전환
2025-10,2025-10-13/2025-10-19,2025-10-14,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,3129,373,18.0,0,0,0.0,0.0,173.83333333333334,전환
2025-10,2025-10-13/2025-10-19,2025-10-14,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,44138,669,25.0,0,0,0.0,0.0,1765.52,전환
2025-10,2025-10-13/2025-10-19,2025-10-14,[GM]250731_CPL최적화_lead,251013_그로스메이커 테스트 세트_3일이면,구분필요,타겟팅,기타,기타,기타,11199,202,9.0,0,0,0.0,0.0,1244.3333333333333,전환
2025-10,2025-10-13/2025-10-19,2025-10-14,[GM]250731_CPL최적화_lead,251013_주니어말고,구분필요,타겟팅,기타,기타,기타,9745,145,6.0,0,0,0.0,0.0,1624.1666666666667,전환
2025-10,2025-10-13/2025-10-19,2025-10-15,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2968,423,15.0,0,0,0.0,0.0,197.86666666666667,전환
2025-10,2025-10-13/2025-10-19,2025-10-15,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2619,305,12.0,0,0,0.0,0.0,218.25,전환
2025-10,2025-10-13/2025-10-19,2025-10-15,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,40384,711,6.0,0,0,0.0,0.0,6730.666666666667,전환
2025-10,2025-10-13/2025-10-19,2025-10-15,[GM]250731_CPL최적화_lead,251013_그로스메이커 테스트 세트_3일이면,구분필요,타겟팅,기타,기타,기타,9168,228,0.0,0,0,0.0,0.0,0.0,전환
2025-10,2025-10-13/2025-10-19,2025-10-15,[GM]250731_CPL최적화_lead,251013_주니어말고,구분필요,타겟팅,기타,기타,기타,10673,193,2.0,0,0,0.0,0.0,5336.5,전환
2025-10,2025-10-13/2025-10-19,2025-10-16,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2626,371,13.0,0,0,0.0,0.0,202.0,전환
2025-10,2025-10-13/2025-10-19,2025-10-16,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2643,344,11.0,0,0,0.0,0.0,240.27272727272728,전환
2025-10,2025-10-13/2025-10-19,2025-10-16,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,35646,723,13.0,0,0,0.0,0.0,2742.0,전환
2025-10,2025-10-13/2025-10-19,2025-10-16,[GM]250731_CPL최적화_lead,251013_그로스메이커 테스트 세트_3일이면,구분필요,타겟팅,기타,기타,기타,10953,199,4.0,0,0,0.0,0.0,2738.25,전환
2025-10,2025-10-13/2025-10-19,2025-10-16,[GM]250731_CPL최적화_lead,251013_주니어말고,구분필요,타겟팅,기타,기타,기타,9160,142,2.0,0,0,0.0,0.0,4580.0,전환
2025-10,2025-10-13/2025-10-19,2025-10-17,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2922,472,11.0,0,0,0.0,0.0,265.6363636363636,전환
2025-10,2025-10-13/2025-10-19,2025-10-17,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2754,429,8.0,0,0,0.0,0.0,344.25,전환
2025-10,2025-10-13/2025-10-19,2025-10-17,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,39186,618,8.0,2,1343750,3429.1583728882765,19593.0,4898.25,전환
2025-10,2025-10-13/2025-10-19,2025-10-17,[GM]250731_CPL최적화_lead,251013_그로스메이커 테스트 세트_3일이면,구분필요,타겟팅,기타,기타,기타,8702,164,4.0,0,0,0.0,0.0,2175.5,전환
2025-10,2025-10-13/2025-10-19,2025-10-17,[GM]250731_CPL최적화_lead,251013_주니어말고,구분필요,타겟팅,기타,기타,기타,9817,148,2.0,0,0,0.0,0.0,4908.5,전환
2025-10,2025-10-13/2025-10-19,2025-10-18,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,2771,511,15.0,0,0,0.0,0.0,184.73333333333332,전환
2025-10,2025-10-13/2025-10-19,2025-10-18,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,2908,402,4.0,0,0,0.0,0.0,727.0,전환
2025-10,2025-10-13/2025-10-19,2025-10-18,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,33737,679,12.0,0,0,0.0,0.0,2811.4166666666665,전환
2025-10,2025-10-13/2025-10-19,2025-10-18,[GM]250731_CPL최적화_lead,251013_그로스메이커 테스트 세트_3일이면,구분필요,타겟팅,기타,기타,기타,7021,169,4.0,0,0,0.0,0.0,1755.25,전환
2025-10,2025-10-13/2025-10-19,2025-10-18,[GM]250731_CPL최적화_lead,251013_주니어말고,구분필요,타겟팅,기타,기타,기타,6314,118,6.0,0,0,0.0,0.0,1052.3333333333333,전환
2025-10,2025-10-13/2025-10-19,2025-10-19,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_그로스마케터_그리팅,구분필요,타겟팅,기타,기타,기타,3629,527,9.0,0,0,0.0,0.0,403.22222222222223,전환
2025-10,2025-10-13/2025-10-19,2025-10-19,[GM] 채용공고 트래픽 증가 목적 캠페인,250117_파트너즈_디자이너_그리팅,구분필요,타겟팅,기타,기타,기타,3783,511,11.0,0,0,0.0,0.0,343.90909090909093,전환
2025-10,2025-10-13/2025-10-19,2025-10-19,[GM]250731_CPL최적화_lead,250814_EMMA 신규소재 2차_RT,구분필요,타겟팅,기타,기타,기타,49152,723,7.0,0,0,0.0,0.0,7021.714285714285,전환
2025-10,2025-10-13/2025-10-19,2025-10-19,[GM]250731_CPL최적화_lead,251013_그로스메이커 테스트 세트_3일이면,구분필요,타겟팅,기타,기타,기타,13503,147,5.0,0,0,0.0,0.0,2700.6,전환
