월,주,일,광고세트,기기플랫폼,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,기기플랫폼_통합,유형구분_통합
2025-11,2025-10-27/2025-11-02,2025-11-01,250117_그로스마케터_그리팅,Mobile web,구분필요,-,기타,기타,기타,2,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-10-27/2025-11-02,2025-11-01,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,2706,828,12.0,0,0,0.0,0.0,225.5,앱,전환
2025-11,2025-10-27/2025-11-02,2025-11-01,250117_파트너즈_디자이너_그리팅,Mobile web,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-10-27/2025-11-02,2025-11-01,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,75,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-10-27/2025-11-02,2025-11-01,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,35662,682,17.0,0,0,0.0,0.0,2097.764705882353,앱,전환
2025-11,2025-10-27/2025-11-02,2025-11-01,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,33,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-10-27/2025-11-02,2025-11-01,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,6951,171,7.0,0,0,0.0,0.0,993.0,앱,전환
2025-11,2025-10-27/2025-11-02,2025-11-01,251013_주니어말고,Desktop,구분필요,-,기타,기타,기타,74,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-10-27/2025-11-02,2025-11-01,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,6261,169,10.0,0,0,0.0,0.0,626.1,앱,전환
2025-11,2025-10-27/2025-11-02,2025-11-02,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,3414,2677,15.0,0,0,0.0,0.0,227.6,앱,전환
2025-11,2025-10-27/2025-11-02,2025-11-02,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,3357,1065,17.0,0,0,0.0,0.0,197.47058823529412,앱,전환
2025-11,2025-10-27/2025-11-02,2025-11-02,250117_파트너즈_디자이너_그리팅,Mobile web,구분필요,-,기타,기타,기타,4,3,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-10-27/2025-11-02,2025-11-02,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,574,12,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-10-27/2025-11-02,2025-11-02,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,45534,1061,10.0,0,0,0.0,0.0,4553.4,앱,전환
2025-11,2025-10-27/2025-11-02,2025-11-02,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,60,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-10-27/2025-11-02,2025-11-02,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,13241,241,8.0,0,0,0.0,0.0,1655.125,앱,전환
2025-11,2025-10-27/2025-11-02,2025-11-02,251013_주니어말고,Desktop,구분필요,-,기타,기타,기타,62,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-10-27/2025-11-02,2025-11-02,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,14061,252,6.0,0,0,0.0,0.0,2343.5,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,13,7,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,3486,391,12.0,0,0,0.0,0.0,290.5,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,250117_파트너즈_디자이너_그리팅,Desktop,구분필요,-,기타,기타,기타,5,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,3765,401,19.0,0,0,0.0,0.0,198.1578947368421,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,250117_파트너즈_디자이너_그리팅,Mobile web,구분필요,-,기타,기타,기타,3,3,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,2430,41,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,44640,1007,17.0,0,0,0.0,0.0,2625.8823529411766,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,250814_EMMA 신규소재 2차_RT,Mobile web,구분필요,-,기타,기타,기타,19,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,536,21,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,11272,239,1.0,0,0,0.0,0.0,11272.0,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,251013_그로스메이커 테스트 세트_3일이면,Mobile web,구분필요,-,기타,기타,기타,63,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,251013_주니어말고,Desktop,구분필요,-,기타,기타,기타,371,5,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,12432,190,3.0,0,0,0.0,0.0,4144.0,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-03,251013_주니어말고,Mobile web,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,5,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,2919,272,12.0,0,0,0.0,0.0,243.25,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,250117_그로스마케터_그리팅,Mobile web,구분필요,-,기타,기타,기타,1,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,250117_파트너즈_디자이너_그리팅,Desktop,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,2774,304,11.0,0,0,0.0,0.0,252.1818181818182,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,250117_파트너즈_디자이너_그리팅,Mobile web,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,1899,35,1.0,0,0,0.0,0.0,1899.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,38938,854,14.0,0,0,0.0,0.0,2781.285714285714,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,250814_EMMA 신규소재 2차_RT,Mobile web,구분필요,-,기타,기타,기타,64,3,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,417,12,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,9471,196,5.0,0,0,0.0,0.0,1894.2,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,251013_그로스메이커 테스트 세트_3일이면,Mobile web,구분필요,-,기타,기타,기타,17,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,251013_주니어말고,Desktop,구분필요,-,기타,기타,기타,162,5,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-04,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,11264,188,2.0,0,0,0.0,0.0,5632.0,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,4,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,2632,256,13.0,0,0,0.0,0.0,202.46153846153845,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,250117_파트너즈_디자이너_그리팅,Desktop,구분필요,-,기타,기타,기타,9,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,2935,239,8.0,0,0,0.0,0.0,366.875,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,250117_파트너즈_디자이너_그리팅,Mobile web,구분필요,-,기타,기타,기타,6,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,810,21,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,34269,697,11.0,0,0,0.0,0.0,3115.3636363636365,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,250814_EMMA 신규소재 2차_RT,Mobile web,구분필요,-,기타,기타,기타,15,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,267,8,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,11271,151,4.0,0,0,0.0,0.0,2817.75,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,251013_주니어말고,Desktop,구분필요,-,기타,기타,기타,894,13,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-05,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,9538,143,1.0,0,0,0.0,0.0,9538.0,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,51,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,2724,293,16.0,0,0,0.0,0.0,170.25,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,250117_그로스마케터_그리팅,Mobile web,구분필요,-,기타,기타,기타,8,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,250117_파트너즈_디자이너_그리팅,Desktop,구분필요,-,기타,기타,기타,46,1,1.0,0,0,0.0,0.0,46.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,2830,209,6.0,0,0,0.0,0.0,471.6666666666667,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,3147,32,2.0,0,0,0.0,0.0,1573.5,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,33918,624,10.0,0,0,0.0,0.0,3391.8,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,250814_EMMA 신규소재 2차_RT,Mobile web,구분필요,-,기타,기타,기타,43,3,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,464,10,2.0,0,0,0.0,0.0,232.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,6628,140,3.0,0,0,0.0,0.0,2209.3333333333335,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,251013_주니어말고,Desktop,구분필요,-,기타,기타,기타,634,9,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-06,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,5248,92,0.0,0,0,0.0,0.0,0.0,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-07,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,20,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-07,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,3088,291,14.0,0,0,0.0,0.0,220.57142857142858,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-07,250117_그로스마케터_그리팅,Mobile web,구분필요,-,기타,기타,기타,8,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-07,250117_파트너즈_디자이너_그리팅,Desktop,구분필요,-,기타,기타,기타,50,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-07,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,2765,271,8.0,0,0,0.0,0.0,345.625,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-07,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,968,26,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-07,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,36636,853,13.0,0,0,0.0,0.0,2818.153846153846,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-07,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,1449,10,1.0,0,0,0.0,0.0,1449.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-07,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,7406,165,2.0,0,0,0.0,0.0,3703.0,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-07,251013_주니어말고,Desktop,구분필요,-,기타,기타,기타,15,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-07,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,7000,97,1.0,0,0,0.0,0.0,7000.0,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,2528,965,8.0,0,0,0.0,0.0,316.0,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,250117_그로스마케터_그리팅,Mobile web,구분필요,-,기타,기타,기타,3,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,250117_파트너즈_디자이너_그리팅,Desktop,구분필요,-,기타,기타,기타,36,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,2374,299,5.0,0,0,0.0,0.0,474.8,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,250117_파트너즈_디자이너_그리팅,Mobile web,구분필요,-,기타,기타,기타,2,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,358,10,1.0,0,0,0.0,0.0,358.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,35394,716,10.0,2,1343750,3796.5474374187716,17697.0,3539.4,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,250814_EMMA 신규소재 2차_RT,Mobile web,구분필요,-,기타,기타,기타,28,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,96,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,7250,160,3.0,0,0,0.0,0.0,2416.6666666666665,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,251013_그로스메이커 테스트 세트_3일이면,Mobile web,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-08,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,7195,168,3.0,0,0,0.0,0.0,2398.3333333333335,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,21,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,3533,821,14.0,0,0,0.0,0.0,252.35714285714286,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,250117_그로스마케터_그리팅,Mobile web,구분필요,-,기타,기타,기타,3,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,250117_파트너즈_디자이너_그리팅,Desktop,구분필요,-,기타,기타,기타,2,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,4139,442,12.0,0,0,0.0,0.0,344.9166666666667,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,250117_파트너즈_디자이너_그리팅,Mobile web,구분필요,-,기타,기타,기타,5,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,417,7,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,47810,863,34.0,2,1343750,2810.6044760510354,23905.0,1406.1764705882354,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,250814_EMMA 신규소재 2차_RT,Mobile web,구분필요,-,기타,기타,기타,18,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,64,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,14000,223,11.0,0,0,0.0,0.0,1272.7272727272727,앱,전환
2025-11,2025-11-03/2025-11-09,2025-11-09,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,15193,207,11.0,0,0,0.0,0.0,1381.1818181818182,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-10,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,10,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-10,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,2991,293,4.0,0,0,0.0,0.0,747.75,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-10,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,3030,323,5.0,0,0,0.0,0.0,606.0,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-10,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,1978,28,1.0,0,0,0.0,0.0,1978.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-10,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,44743,792,23.0,0,0,0.0,0.0,1945.3478260869565,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-10,250814_EMMA 신규소재 2차_RT,Mobile web,구분필요,-,기타,기타,기타,36,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-10,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,66,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-10,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,13216,165,10.0,0,0,0.0,0.0,1321.6,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-10,251013_주니어말고,Desktop,구분필요,-,기타,기타,기타,56,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-10,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,12526,122,6.0,0,0,0.0,0.0,2087.6666666666665,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,15,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,3057,350,15.0,0,0,0.0,0.0,203.8,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,2980,338,11.0,0,0,0.0,0.0,270.90909090909093,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,946,23,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,38807,775,10.0,2,1343750,3462.6484912515784,19403.5,3880.7,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,250814_EMMA 신규소재 2차_RT,Mobile web,구분필요,-,기타,기타,기타,29,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,194,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,9425,169,2.0,0,0,0.0,0.0,4712.5,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,251013_그로스메이커 테스트 세트_3일이면,Mobile web,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,251013_주니어말고,Desktop,구분필요,-,기타,기타,기타,264,5,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,8395,166,2.0,0,0,0.0,0.0,4197.5,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-11,251013_주니어말고,Mobile web,구분필요,-,기타,기타,기타,124,3,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,3045,324,14.0,0,0,0.0,0.0,217.5,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,250117_그로스마케터_그리팅,Mobile web,구분필요,-,기타,기타,기타,11,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,250117_파트너즈_디자이너_그리팅,Desktop,구분필요,-,기타,기타,기타,38,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,2829,227,13.0,0,0,0.0,0.0,217.6153846153846,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,250117_파트너즈_디자이너_그리팅,Mobile web,구분필요,-,기타,기타,기타,5,3,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,2393,27,1.0,0,0,0.0,0.0,2393.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,250814_EMMA 신규소재 2차_RT,Mobile app,구분필요,-,기타,기타,기타,36184,602,8.0,1,671875,1856.828985186823,36184.0,4523.0,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,251013_그로스메이커 테스트 세트_3일이면,Desktop,구분필요,-,기타,기타,기타,322,6,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,251013_그로스메이커 테스트 세트_3일이면,Mobile app,구분필요,-,기타,기타,기타,10415,128,1.0,0,0,0.0,0.0,10415.0,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,251013_주니어말고,Desktop,구분필요,-,기타,기타,기타,421,7,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,251013_주니어말고,Mobile app,구분필요,-,기타,기타,기타,10751,171,6.0,0,0,0.0,0.0,1791.8333333333333,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-12,251013_주니어말고,Mobile web,구분필요,-,기타,기타,기타,11,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-13,250117_그로스마케터_그리팅,Desktop,구분필요,-,기타,기타,기타,23,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-11,2025-11-10/2025-11-16,2025-11-13,250117_그로스마케터_그리팅,Mobile app,구분필요,-,기타,기타,기타,2800,328,13.0,0,0,0.0,0.0,215.3846153846154,앱,전환
2025-11,2025-11-10/2025-11-16,2025-11-13,250117_파트너즈_디자이너_그리팅,Mobile app,구분필요,-,기타,기타,기타,3074,269,10.0,0,0,0.0,0.0,307.4,앱,전환
