월,주,일,광고세트,기기유형,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,기기유형_통합,유형구분_통합
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_기프티콘,Android Smartphone,구분필요,-,기타,기타,기타,2652,41,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_기프티콘,Desktop,구분필요,-,기타,기타,기타,423,6,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_기프티콘,Other,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,Other,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_기프티콘,iPhone,구분필요,-,기타,기타,기타,3240,74,2.0,0,0,0.0,0.0,1620.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_테스트5,Android Smartphone,구분필요,-,기타,기타,기타,5570,290,11.0,0,0,0.0,0.0,506.3636363636364,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_테스트5,Android Tablet,구분필요,-,기타,기타,기타,36,4,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_테스트5,iPhone,구분필요,-,기타,기타,기타,387,47,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_폴더영상,Android Smartphone,구분필요,-,기타,기타,기타,1692,29,2.0,1,671875,39708.924349881796,1692.0,846.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_폴더영상,iPad,구분필요,-,기타,기타,기타,25,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_폴더영상,iPhone,구분필요,-,기타,기타,기타,2735,73,4.0,0,0,0.0,0.0,683.75,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,3994,66,2.0,0,0,0.0,0.0,1997.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,245,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,4335,104,1.0,0,0,0.0,0.0,4335.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_검색기록,Android Smartphone,구분필요,-,기타,기타,기타,2517,43,1.0,0,0,0.0,0.0,2517.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_검색기록,Desktop,구분필요,-,기타,기타,기타,149,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_검색기록,iPhone,구분필요,-,기타,기타,기타,2209,50,1.0,0,0,0.0,0.0,2209.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_기프티콘,Android Smartphone,구분필요,-,기타,기타,기타,1358,30,2.0,0,0,0.0,0.0,679.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_기프티콘,Desktop,구분필요,-,기타,기타,기타,967,13,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_기프티콘,Other,구분필요,-,기타,기타,기타,0,2,0.0,0,0,0.0,0.0,0.0,Other,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_기프티콘,iPhone,구분필요,-,기타,기타,기타,2526,57,2.0,0,0,0.0,0.0,1263.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_폴더영상,Android Smartphone,구분필요,-,기타,기타,기타,3614,53,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_폴더영상,Desktop,구분필요,-,기타,기타,기타,132,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_폴더영상,iPhone,구분필요,-,기타,기타,기타,2137,73,2.0,0,0,0.0,0.0,1068.5,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,3483,50,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,467,9,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,[GM]241121_프라이싱_2_신디자인,iPad,구분필요,-,기타,기타,기타,47,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,5482,91,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_검색기록,Android Smartphone,구분필요,-,기타,기타,기타,2183,34,2.0,0,0,0.0,0.0,1091.5,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_검색기록,Desktop,구분필요,-,기타,기타,기타,6,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_검색기록,iPhone,구분필요,-,기타,기타,기타,2526,57,2.0,0,0,0.0,0.0,1263.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_기프티콘,Android Smartphone,구분필요,-,기타,기타,기타,1823,35,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_기프티콘,Desktop,구분필요,-,기타,기타,기타,644,5,1.0,0,0,0.0,0.0,644.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_기프티콘,Other,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,Other,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_기프티콘,iPhone,구분필요,-,기타,기타,기타,1991,48,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_폴더영상,Android Smartphone,구분필요,-,기타,기타,기타,2610,41,1.0,0,0,0.0,0.0,2610.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_폴더영상,Desktop,구분필요,-,기타,기타,기타,16,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_폴더영상,iPhone,구분필요,-,기타,기타,기타,1947,44,1.0,0,0,0.0,0.0,1947.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,5127,68,2.0,0,0,0.0,0.0,2563.5,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,37,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,3716,64,2.0,0,0,0.0,0.0,1858.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_검색기록,Android Smartphone,구분필요,-,기타,기타,기타,1725,41,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_검색기록,Desktop,구분필요,-,기타,기타,기타,42,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_검색기록,iPad,구분필요,-,기타,기타,기타,8,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_검색기록,iPhone,구분필요,-,기타,기타,기타,2510,58,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_기프티콘,Android Smartphone,구분필요,-,기타,기타,기타,2726,43,3.0,0,0,0.0,0.0,908.6666666666666,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_기프티콘,Desktop,구분필요,-,기타,기타,기타,181,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_기프티콘,iPhone,구분필요,-,기타,기타,기타,1890,57,1.0,0,0,0.0,0.0,1890.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_폴더영상,Android Smartphone,구분필요,-,기타,기타,기타,1658,47,1.0,0,0,0.0,0.0,1658.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_폴더영상,Desktop,구분필요,-,기타,기타,기타,135,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_폴더영상,iPhone,구분필요,-,기타,기타,기타,2625,83,1.0,0,0,0.0,0.0,2625.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250110_테스트6,Android Smartphone,구분필요,-,기타,기타,기타,877,48,1.0,0,0,0.0,0.0,877.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250110_테스트6,iPhone,구분필요,-,기타,기타,기타,489,36,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,4984,66,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,482,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,4496,61,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_검색기록,Android Smartphone,구분필요,-,기타,기타,기타,1655,44,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_검색기록,Desktop,구분필요,-,기타,기타,기타,281,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_검색기록,iPhone,구분필요,-,기타,기타,기타,1812,52,2.0,0,0,0.0,0.0,906.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_기프티콘,Android Smartphone,구분필요,-,기타,기타,기타,2120,32,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_기프티콘,iPhone,구분필요,-,기타,기타,기타,1198,40,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_폴더영상,Android Smartphone,구분필요,-,기타,기타,기타,1589,37,1.0,0,0,0.0,0.0,1589.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_폴더영상,Desktop,구분필요,-,기타,기타,기타,18,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_폴더영상,iPad,구분필요,-,기타,기타,기타,28,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_폴더영상,iPhone,구분필요,-,기타,기타,기타,2440,69,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250110_테스트6,Android Smartphone,구분필요,-,기타,기타,기타,2716,130,5.0,0,0,0.0,0.0,543.2,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250110_테스트6,iPad,구분필요,-,기타,기타,기타,54,3,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250110_테스트6,iPhone,구분필요,-,기타,기타,기타,1993,116,4.0,0,0,0.0,0.0,498.25,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,4547,52,2.0,0,0,0.0,0.0,2273.5,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,19,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,3409,69,1.0,0,0,0.0,0.0,3409.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_검색기록,Android Smartphone,구분필요,-,기타,기타,기타,3799,63,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_검색기록,iPhone,구분필요,-,기타,기타,기타,3488,72,5.0,0,0,0.0,0.0,697.6,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_기프티콘,Android Smartphone,구분필요,-,기타,기타,기타,4882,42,1.0,0,0,0.0,0.0,4882.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_기프티콘,Desktop,구분필요,-,기타,기타,기타,4,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_기프티콘,iPad,구분필요,-,기타,기타,기타,10,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_기프티콘,iPhone,구분필요,-,기타,기타,기타,2711,70,1.0,0,0,0.0,0.0,2711.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_폴더영상,Android Smartphone,구분필요,-,기타,기타,기타,2673,54,1.0,0,0,0.0,0.0,2673.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_폴더영상,Desktop,구분필요,-,기타,기타,기타,105,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_폴더영상,iPhone,구분필요,-,기타,기타,기타,3888,96,5.0,0,0,0.0,0.0,777.6,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250110_테스트6,Android Smartphone,구분필요,-,기타,기타,기타,2130,61,7.0,0,0,0.0,0.0,304.2857142857143,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250110_테스트6,Android Tablet,구분필요,-,기타,기타,기타,19,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250110_테스트6,Desktop,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250110_테스트6,iPad,구분필요,-,기타,기타,기타,314,3,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250110_테스트6,iPhone,구분필요,-,기타,기타,기타,2849,83,9.0,0,0,0.0,0.0,316.55555555555554,애플,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,3867,56,2.0,0,0,0.0,0.0,1933.5,안드로이드,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,733,5,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,9377,106,5.0,1,671875,7165.138103871175,9377.0,1875.4,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_검색기록,Android Smartphone,구분필요,-,기타,기타,기타,2180,27,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_검색기록,Desktop,구분필요,-,기타,기타,기타,113,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_검색기록,iPhone,구분필요,-,기타,기타,기타,2743,66,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_기프티콘,Android Smartphone,구분필요,-,기타,기타,기타,1785,32,1.0,0,0,0.0,0.0,1785.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_기프티콘,Desktop,구분필요,-,기타,기타,기타,396,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_기프티콘,iPhone,구분필요,-,기타,기타,기타,3011,57,1.0,0,0,0.0,0.0,3011.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_폴더영상,Android Smartphone,구분필요,-,기타,기타,기타,3520,57,1.0,0,0,0.0,0.0,3520.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_폴더영상,iPhone,구분필요,-,기타,기타,기타,2655,58,4.0,0,0,0.0,0.0,663.75,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250110_테스트6,Android Smartphone,구분필요,-,기타,기타,기타,1610,54,2.0,0,0,0.0,0.0,805.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250110_테스트6,iPhone,구분필요,-,기타,기타,기타,3588,74,11.0,0,0,0.0,0.0,326.1818181818182,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,3901,49,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,4193,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,4403,83,2.0,0,0,0.0,0.0,2201.5,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_검색기록,Android Smartphone,구분필요,-,기타,기타,기타,1973,46,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_검색기록,Desktop,구분필요,-,기타,기타,기타,267,6,1.0,0,0,0.0,0.0,267.0,웹,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_검색기록,iPhone,구분필요,-,기타,기타,기타,3134,90,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_기프티콘,Android Smartphone,구분필요,-,기타,기타,기타,1391,46,2.0,0,0,0.0,0.0,695.5,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_기프티콘,Desktop,구분필요,-,기타,기타,기타,456,5,1.0,0,0,0.0,0.0,456.0,웹,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_기프티콘,iPhone,구분필요,-,기타,기타,기타,2962,80,2.0,0,0,0.0,0.0,1481.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_폴더영상,Android Smartphone,구분필요,-,기타,기타,기타,2421,37,1.0,0,0,0.0,0.0,2421.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_폴더영상,Desktop,구분필요,-,기타,기타,기타,22,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_폴더영상,iPhone,구분필요,-,기타,기타,기타,2244,54,2.0,0,0,0.0,0.0,1122.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250110_테스트6,Android Smartphone,구분필요,-,기타,기타,기타,2727,40,7.0,0,0,0.0,0.0,389.57142857142856,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250110_테스트6,Android Tablet,구분필요,-,기타,기타,기타,268,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250110_테스트6,iPad,구분필요,-,기타,기타,기타,36,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250110_테스트6,iPhone,구분필요,-,기타,기타,기타,2394,76,7.0,0,0,0.0,0.0,342.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,3412,37,1.0,0,0,0.0,0.0,3412.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,173,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,[GM]241121_프라이싱_2_신디자인,iPhone,구분필요,-,기타,기타,기타,3163,57,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_검색기록,Android Smartphone,구분필요,-,기타,기타,기타,1736,31,2.0,2,1343750,77404.95391705069,868.0,868.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_검색기록,Desktop,구분필요,-,기타,기타,기타,707,8,1.0,0,0,0.0,0.0,707.0,웹,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_검색기록,iPhone,구분필요,-,기타,기타,기타,2694,55,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_기프티콘,Android Smartphone,구분필요,-,기타,기타,기타,1725,37,1.0,0,0,0.0,0.0,1725.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_기프티콘,Android Tablet,구분필요,-,기타,기타,기타,11,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_기프티콘,Desktop,구분필요,-,기타,기타,기타,668,9,1.0,0,0,0.0,0.0,668.0,웹,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_기프티콘,iPhone,구분필요,-,기타,기타,기타,2544,50,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_폴더영상,Android Smartphone,구분필요,-,기타,기타,기타,2599,27,2.0,0,0,0.0,0.0,1299.5,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_폴더영상,Desktop,구분필요,-,기타,기타,기타,63,10,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_폴더영상,iPhone,구분필요,-,기타,기타,기타,1988,38,1.0,0,0,0.0,0.0,1988.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250110_테스트6,Android Smartphone,구분필요,-,기타,기타,기타,3823,114,5.0,0,0,0.0,0.0,764.6,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250110_테스트6,Desktop,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250110_테스트6,iPad,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250110_테스트6,iPhone,구분필요,-,기타,기타,기타,1578,165,2.0,0,0,0.0,0.0,789.0,애플,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,[GM]241121_프라이싱_2_신디자인,Android Smartphone,구분필요,-,기타,기타,기타,2952,42,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,[GM]241121_프라이싱_2_신디자인,Desktop,구분필요,-,기타,기타,기타,714,5,0.0,0,0,0.0,0.0,0.0,웹,전환
