월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas,비용_zscore,비용_grade,노출_zscore,노출_grade,클릭_zscore,클릭_grade,전환수_zscore,전환수_grade,전환값_zscore,전환값_grade,ctr_zscore,ctr_grade,cpc_zscore,cpc_grade,cpa_zscore,cpa_grade,cvr_zscore,cvr_grade,roas_zscore,roas_grade
2025. 2. 1,2025. 2. 24,앳드맹,기타,파트너쉽,메타_전환,2025-02-28,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고,37896,2831,128,6,999600,4.52,296.0,6316.0,4.69,2638.0,2.9,상,2.44,상,1.58,상,4.54,상,4.72,상,0.1,중,-0.1,중,0.68,중,0.27,중,0.52,중
2025. 2. 1,2025. 2. 24,앳드맹,기타,파트너쉽,메타_전환,2025-02-28,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 고구마님,74,8,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 2. 1,2025. 2. 24,앳드맹,기타,파트너쉽,메타_전환,2025-02-28,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버블리,10707,612,23,1,169000,3.76,466.0,10707.0,4.35,1578.0,0.31,중,0.06,중,-0.13,중,0.47,중,0.54,중,-0.08,중,0.3,중,1.4,상,0.24,중,0.25,중
2025. 3. 1,2025. 2. 24,앳드맹,기타,파트너쉽,메타_전환,2025-03-01,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고,35676,2638,124,2,333200,4.7,288.0,17838.0,1.61,934.0,2.69,상,2.23,상,1.52,상,1.28,상,1.37,상,0.14,중,-0.12,중,2.56,상,-0.01,중,0.08,중
2025. 3. 1,2025. 2. 24,앳드맹,기타,파트너쉽,메타_전환,2025-03-01,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 고구마님,59,8,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 2. 24,앳드맹,기타,파트너쉽,메타_전환,2025-03-01,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버블리,9238,654,26,1,166600,3.98,355.0,9238.0,3.85,1803.0,0.17,중,0.11,중,-0.08,중,0.47,중,0.53,중,-0.03,중,0.03,중,1.16,상,0.19,중,0.31,중
2025. 3. 1,2025. 2. 24,앳드맹,기타,파트너쉽,메타_전환,2025-03-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고,40740,3269,125,3,499800,3.82,326.0,13580.0,2.4,1227.0,3.17,상,2.9,상,1.53,상,2.1,상,2.21,상,-0.06,중,-0.03,중,1.86,상,0.06,중,0.16,중
2025. 3. 1,2025. 2. 24,앳드맹,기타,파트너쉽,메타_전환,2025-03-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 고구마님,86,10,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 2. 24,앳드맹,기타,파트너쉽,메타_전환,2025-03-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버블리,11838,914,33,0,0,3.61,359.0,0.0,0.0,0.0,0.42,중,0.39,중,0.03,중,-0.34,중,-0.31,중,-0.11,중,0.04,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,자켓,파트너쉽,메타_전환,2025-03-03,OUTCOME_SALES,파트너쉽 캠페인,세일_트위드 자켓_1,27,5,1,0,0,20.0,27.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.49,중,-0.34,중,-0.31,중,3.61,상,-0.73,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고,37308,2792,122,6,999600,4.37,306.0,6218.0,4.92,2679.0,2.84,상,2.39,상,1.48,상,4.54,상,4.72,상,0.06,중,-0.08,중,0.67,중,0.29,중,0.53,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 고구마님,13,2,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버블리,7289,474,17,0,0,3.59,429.0,0.0,0.0,0.0,-0.02,중,-0.08,중,-0.23,중,-0.34,중,-0.31,중,-0.12,중,0.21,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-04,OUTCOME_SALES,파트너쉽 캠페인,25ss_셔츠_아이보리,1729,111,7,0,0,6.31,247.0,0.0,0.0,0.0,-0.54,중,-0.47,중,-0.39,중,-0.34,중,-0.31,중,0.5,중,-0.22,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,자켓,파트너쉽,메타_전환,2025-03-04,OUTCOME_SALES,파트너쉽 캠페인,25ss_자켓_1,1919,162,4,0,0,2.47,480.0,0.0,0.0,0.0,-0.53,중,-0.42,중,-0.44,중,-0.34,중,-0.31,중,-0.37,중,0.33,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,니트,파트너쉽,메타_전환,2025-03-04,OUTCOME_SALES,파트너쉽 캠페인,메인_세일_니트_2,2222,136,7,0,0,5.15,317.0,0.0,0.0,0.0,-0.5,중,-0.45,중,-0.39,중,-0.34,중,-0.31,중,0.24,중,-0.05,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-04,OUTCOME_SALES,파트너쉽 캠페인,메인_신상_1,1599,211,4,0,0,1.9,400.0,0.0,0.0,0.0,-0.56,중,-0.37,중,-0.44,중,-0.34,중,-0.31,중,-0.5,중,0.14,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,자켓,파트너쉽,메타_전환,2025-03-04,OUTCOME_SALES,파트너쉽 캠페인,세일_트위드 자켓_1,11604,668,32,0,0,4.79,363.0,0.0,0.0,0.0,0.4,중,0.12,중,0.01,중,-0.34,중,-0.31,중,0.16,중,0.05,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-05,OUTCOME_SALES,파트너쉽 캠페인,25ss_셔츠_아이보리,4707,245,12,0,0,4.9,392.0,0.0,0.0,0.0,-0.26,중,-0.33,중,-0.31,중,-0.34,중,-0.31,중,0.18,중,0.12,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,자켓,파트너쉽,메타_전환,2025-03-05,OUTCOME_SALES,파트너쉽 캠페인,25ss_자켓_1,2403,149,2,0,0,1.34,1202.0,0.0,0.0,0.0,-0.48,중,-0.43,중,-0.48,중,-0.34,중,-0.31,중,-0.63,중,2.02,상,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,니트,파트너쉽,메타_전환,2025-03-05,OUTCOME_SALES,파트너쉽 캠페인,메인_세일_니트_2,3072,186,5,0,0,2.69,614.0,0.0,0.0,0.0,-0.42,중,-0.39,중,-0.43,중,-0.34,중,-0.31,중,-0.32,중,0.64,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-05,OUTCOME_SALES,파트너쉽 캠페인,메인_신상_1,531,53,1,0,0,1.89,531.0,0.0,0.0,0.0,-0.66,중,-0.53,중,-0.49,중,-0.34,중,-0.31,중,-0.5,중,0.45,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,자켓,파트너쉽,메타_전환,2025-03-05,OUTCOME_SALES,파트너쉽 캠페인,세일_트위드 자켓_1,9754,506,25,0,0,4.94,390.0,0.0,0.0,0.0,0.22,중,-0.05,중,-0.1,중,-0.34,중,-0.31,중,0.19,중,0.12,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고,0,0,0,1,148000,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,0.47,중,0.43,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버블리,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-06,OUTCOME_SALES,파트너쉽 캠페인,25ss_셔츠_아이보리,5057,271,4,0,0,1.48,1264.0,0.0,0.0,0.0,-0.23,중,-0.3,중,-0.44,중,-0.34,중,-0.31,중,-0.59,중,2.17,상,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,자켓,파트너쉽,메타_전환,2025-03-06,OUTCOME_SALES,파트너쉽 캠페인,25ss_자켓_1,2157,191,4,0,0,2.09,539.0,0.0,0.0,0.0,-0.5,중,-0.39,중,-0.44,중,-0.34,중,-0.31,중,-0.46,중,0.47,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,니트,파트너쉽,메타_전환,2025-03-06,OUTCOME_SALES,파트너쉽 캠페인,메인_세일_니트_2,4143,300,7,0,0,2.33,592.0,0.0,0.0,0.0,-0.31,중,-0.27,중,-0.39,중,-0.34,중,-0.31,중,-0.4,중,0.59,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-06,OUTCOME_SALES,파트너쉽 캠페인,메인_신상_1,91,7,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,자켓,파트너쉽,메타_전환,2025-03-06,OUTCOME_SALES,파트너쉽 캠페인,세일_트위드 자켓_1,8960,555,27,0,0,4.86,332.0,0.0,0.0,0.0,0.14,중,0.0,중,-0.07,중,-0.34,중,-0.31,중,0.17,중,-0.02,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-06,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-06,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 고구마님,735,87,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.64,중,-0.5,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-07,OUTCOME_SALES,파트너쉽 캠페인,25ss_셔츠_아이보리,5786,339,17,0,0,5.01,340.0,0.0,0.0,0.0,-0.16,중,-0.23,중,-0.23,중,-0.34,중,-0.31,중,0.21,중,-0.0,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,자켓,파트너쉽,메타_전환,2025-03-07,OUTCOME_SALES,파트너쉽 캠페인,25ss_자켓_1,657,44,1,0,0,2.27,657.0,0.0,0.0,0.0,-0.65,중,-0.54,중,-0.49,중,-0.34,중,-0.31,중,-0.41,중,0.74,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,니트,파트너쉽,메타_전환,2025-03-07,OUTCOME_SALES,파트너쉽 캠페인,메인_세일_니트_2,4070,259,7,0,0,2.7,581.0,0.0,0.0,0.0,-0.32,중,-0.31,중,-0.39,중,-0.34,중,-0.31,중,-0.32,중,0.56,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,자켓,파트너쉽,메타_전환,2025-03-07,OUTCOME_SALES,파트너쉽 캠페인,세일_트위드 자켓_1,10275,647,30,0,0,4.64,342.0,0.0,0.0,0.0,0.27,중,0.1,중,-0.02,중,-0.34,중,-0.31,중,0.12,중,0.0,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-07,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 고구마님,128,19,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.57,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-07,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버블리,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,기타,파트너쉽,메타_전환,2025-03-08,OUTCOME_SALES,파트너쉽 캠페인,25ss_셔츠_아이보리,5794,296,12,1,47400,4.05,483.0,5794.0,8.33,818.0,-0.16,중,-0.27,중,-0.31,중,0.47,중,-0.07,중,-0.01,중,0.34,중,0.6,중,0.6,중,0.05,중
2025. 3. 1,2025. 3. 3,앳드맹,자켓,파트너쉽,메타_전환,2025-03-08,OUTCOME_SALES,파트너쉽 캠페인,25ss_자켓_1,431,27,2,0,0,7.41,216.0,0.0,0.0,0.0,-0.67,중,-0.56,중,-0.48,중,-0.34,중,-0.31,중,0.75,중,-0.29,중,-0.35,중,-0.16,중,-0.16,중
2025. 3. 1,2025. 3. 3,앳드맹,니트,파트너쉽,메타_전환,2025-03-08,OUTCOME_SALES,파트너쉽 캠페인,메인_세일_니트_2,2809,148,4,1,166800,2.7,702.0,2809.0,25.0,5938.0,-0.44,중,-0.43,중,-0.44,중,0.47,중,0.53,중,-0.32,중,0.85,중,0.11,중,2.1,상,1.38,상
