channel,funnel,month,week,Day,Session source,Session medium,Session campaign,Event name,Total users,New users,Event count,Event value,Sessions,Engaged sessions,Average session duration,Bounce rate
메타 광고,유입,2025-08-01,2025-08-18,2025-08-23,l.instagram.com,referral,(referral),page_view,18,0,57,0,18,15,24.34307522,0.1666666667
메타 광고,활동,2025-08-01,2025-08-18,2025-08-23,l.instagram.com,referral,(referral),scroll,13,0,27,0,13,12,16.11537631,0.07692307692
메타 광고,활동,2025-08-01,2025-08-18,2025-08-23,l.instagram.com,referral,(referral),select_item,8,0,9,0,8,8,2.774669625,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-23,l.instagram.com,referral,(referral),session_start,18,0,18,0,18,15,0,0.1666666667
메타 광고,활동,2025-08-01,2025-08-18,2025-08-23,l.instagram.com,referral,(referral),user_engagement,16,0,32,0,16,15,10.04662906,0.0625
메타 광고,활동,2025-08-01,2025-08-18,2025-08-23,l.instagram.com,referral,(referral),view_item,9,0,13,1382300,9,9,1.111225667,0
메타 광고,활동,2025-08-01,2025-08-18,2025-08-23,l.instagram.com,referral,(referral),view_item_list,14,0,25,0,14,14,0.8733326429,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-23,m.facebook.com,referral,(referral),first_visit,1,1,1,0,1,0,0,1
메타 광고,유입,2025-08-01,2025-08-18,2025-08-23,m.facebook.com,referral,(referral),page_view,2,0,4,0,2,1,5.5966095,0.5
메타 광고,유입,2025-08-01,2025-08-18,2025-08-23,m.facebook.com,referral,(referral),session_start,2,0,2,0,2,1,0,0.5
메타 광고,활동,2025-08-01,2025-08-18,2025-08-23,m.facebook.com,referral,(referral),view_item,1,0,3,284600,1,1,7.637113,0
네이버 Organic,관심,2025-08-01,2025-08-18,2025-08-23,m.search.naver.com,referral,(referral),add_to_cart,1,0,1,99400,1,1,22.548864,0
네이버 Organic,활동,2025-08-01,2025-08-18,2025-08-23,m.search.naver.com,referral,(referral),click,4,0,8,0,4,4,26.43939975,0
네이버 Organic,유입,2025-08-01,2025-08-18,2025-08-23,m.search.naver.com,referral,(referral),first_visit,27,27,27,0,27,23,0,0.1481481481
네이버 Organic,유입,2025-08-01,2025-08-18,2025-08-23,m.search.naver.com,referral,(referral),page_view,35,0,116,0,37,27,17.72690359,0.2702702703
네이버 Organic,활동,2025-08-01,2025-08-18,2025-08-23,m.search.naver.com,referral,(referral),scroll,29,0,62,0,30,25,25.4014711,0.1666666667
네이버 Organic,활동,2025-08-01,2025-08-18,2025-08-23,m.search.naver.com,referral,(referral),select_item,17,0,21,0,17,17,12.11375594,0
네이버 Organic,유입,2025-08-01,2025-08-18,2025-08-23,m.search.naver.com,referral,(referral),session_start,35,0,40,0,40,27,0,0.325
네이버 Organic,활동,2025-08-01,2025-08-18,2025-08-23,m.search.naver.com,referral,(referral),user_engagement,28,0,71,0,29,25,106.9105515,0.1379310345
네이버 Organic,활동,2025-08-01,2025-08-18,2025-08-23,m.search.naver.com,referral,(referral),view_item,16,0,24,2516400,16,15,0.329477875,0.0625
네이버 Organic,활동,2025-08-01,2025-08-18,2025-08-23,m.search.naver.com,referral,(referral),view_item_list,28,0,49,0,30,25,1.6679252,0.1666666667
네이버 Organic,유입,2025-08-01,2025-08-18,2025-08-23,naver,organic,(organic),first_visit,2,2,2,0,2,2,0,0
네이버 Organic,유입,2025-08-01,2025-08-18,2025-08-23,naver,organic,(organic),page_view,2,0,6,0,2,2,8.8554895,0
네이버 Organic,활동,2025-08-01,2025-08-18,2025-08-23,naver,organic,(organic),scroll,2,0,3,0,2,2,10.998244,0
네이버 Organic,활동,2025-08-01,2025-08-18,2025-08-23,naver,organic,(organic),select_item,1,0,1,0,1,1,226.674942,0
네이버 Organic,유입,2025-08-01,2025-08-18,2025-08-23,naver,organic,(organic),session_start,2,0,3,0,3,2,0,0.3333333333
네이버 Organic,활동,2025-08-01,2025-08-18,2025-08-23,naver,organic,(organic),user_engagement,2,0,4,0,3,2,16.04284733,0.3333333333
네이버 Organic,활동,2025-08-01,2025-08-18,2025-08-23,naver,organic,(organic),view_item,2,0,2,322600,2,2,2.5056195,0
네이버 Organic,활동,2025-08-01,2025-08-18,2025-08-23,naver,organic,(organic),view_item_list,2,0,2,0,2,2,0,0
Direct,유입,2025-08-01,2025-08-18,2025-08-24,(direct),(none),(direct),first_visit,5,5,5,0,5,2,0,0.6
Direct,유입,2025-08-01,2025-08-18,2025-08-24,(direct),(none),(direct),page_view,8,0,13,0,8,4,114.5475671,0.5
Direct,활동,2025-08-01,2025-08-18,2025-08-24,(direct),(none),(direct),scroll,3,0,4,0,3,3,20.818347,0
Direct,유입,2025-08-01,2025-08-18,2025-08-24,(direct),(none),(direct),session_start,7,0,7,0,7,3,0,0.5714285714
Direct,활동,2025-08-01,2025-08-18,2025-08-24,(direct),(none),(direct),user_engagement,3,0,6,0,3,3,14.871589,0
Direct,활동,2025-08-01,2025-08-18,2025-08-24,(direct),(none),(direct),view_item,1,0,1,124200,1,1,0,0
Direct,활동,2025-08-01,2025-08-18,2025-08-24,(direct),(none),(direct),view_item_list,6,0,7,0,6,4,2.695875833,0.3333333333
구분 불가 (not set),유입,2025-08-01,2025-08-18,2025-08-24,(not set),(not set),(not set),page_view,6,0,10,0,6,0,2.341610333,1
구분 불가 (not set),활동,2025-08-01,2025-08-18,2025-08-24,(not set),(not set),(not set),scroll,4,0,4,0,4,0,16.4490645,1
구분 불가 (not set),활동,2025-08-01,2025-08-18,2025-08-24,(not set),(not set),(not set),select_item,2,0,2,0,2,0,3.7357845,1
구분 불가 (not set),활동,2025-08-01,2025-08-18,2025-08-24,(not set),(not set),(not set),user_engagement,3,0,4,0,3,0,191.8263187,1
구분 불가 (not set),활동,2025-08-01,2025-08-18,2025-08-24,(not set),(not set),(not set),view_item,2,0,2,266800,2,0,0,1
구분 불가 (not set),활동,2025-08-01,2025-08-18,2025-08-24,(not set),(not set),(not set),view_item_list,5,0,7,0,5,0,0,1
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,fb,paid,120228497186830122,first_visit,1,1,1,0,1,1,0,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,fb,paid,120228497186830122,page_view,1,0,2,0,1,1,7.993429,0
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,fb,paid,120228497186830122,scroll,1,0,1,0,1,1,0.002896,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,fb,paid,120228497186830122,session_start,1,0,1,0,1,1,0,0
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,fb,paid,120228497186830122,user_engagement,1,0,1,0,1,1,5.167209,0
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,fb,paid,120228497186830122,view_item,1,0,1,167400,1,1,5.385537,0
구글 Organic,유입,2025-08-01,2025-08-18,2025-08-24,google,organic,(organic),first_visit,2,2,2,0,2,1,0,0.5
구글 Organic,유입,2025-08-01,2025-08-18,2025-08-24,google,organic,(organic),page_view,3,0,12,0,3,2,12.02717833,0.3333333333
구글 Organic,활동,2025-08-01,2025-08-18,2025-08-24,google,organic,(organic),scroll,2,0,5,0,2,2,13.4010695,0
구글 Organic,활동,2025-08-01,2025-08-18,2025-08-24,google,organic,(organic),select_item,2,0,4,0,2,2,5.128907,0
구글 Organic,유입,2025-08-01,2025-08-18,2025-08-24,google,organic,(organic),session_start,2,0,2,0,2,1,0,0.5
구글 Organic,활동,2025-08-01,2025-08-18,2025-08-24,google,organic,(organic),user_engagement,3,0,8,0,3,2,17.73460633,0.3333333333
구글 Organic,활동,2025-08-01,2025-08-18,2025-08-24,google,organic,(organic),view_item,1,0,3,285600,1,1,0,0
구글 Organic,활동,2025-08-01,2025-08-18,2025-08-24,google,organic,(organic),view_item_list,2,0,6,0,2,2,0.4119235,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,ig,paid,120228497186830122,first_visit,24,24,24,0,24,14,0,0.4166666667
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,ig,paid,120228497186830122,page_view,38,0,69,0,38,21,4.808182526,0.4473684211
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,ig,paid,120228497186830122,scroll,19,0,30,0,19,17,25.10519316,0.1052631579
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,ig,paid,120228497186830122,select_item,2,0,3,0,2,2,1.331212,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,ig,paid,120228497186830122,session_start,38,0,38,0,38,21,0,0.4473684211
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,ig,paid,120228497186830122,user_engagement,13,0,26,0,13,13,12.71290346,0
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,ig,paid,120228497186830122,view_item,31,0,41,5273900,31,19,4.72749471,0.3870967742
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,ig,paid,120228497186830122,view_item_list,9,0,16,0,9,9,0.5490971111,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230042197870122,page_view,1,0,1,0,1,0,0,1
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230042197870122,session_start,1,0,1,0,1,0,0,1
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230042197870122,view_item,1,0,1,77400,1,0,4.958118,1
메타 광고,관심,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230507054420122,add_to_cart,3,0,6,619800,3,3,45.28282933,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230507054420122,first_visit,41,41,41,0,41,18,0,0.5609756098
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230507054420122,page_view,54,0,172,0,54,24,25.80861659,0.5555555556
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230507054420122,scroll,26,0,60,0,26,22,59.74478858,0.1538461538
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230507054420122,select_item,6,0,27,0,6,6,10.50347117,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230507054420122,session_start,54,0,54,0,54,24,0,0.5555555556
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230507054420122,user_engagement,16,0,85,0,16,15,162.5115794,0.0625
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230507054420122,view_item,46,0,100,9174900,46,23,4.520381565,0.5
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,ig,paid,120230507054420122,view_item_list,9,0,46,0,9,9,1.113663111,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,instagram.com,referral,(referral),first_visit,6,6,6,0,6,3,0,0.5
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,instagram.com,referral,(referral),page_view,6,0,16,0,6,3,23.08688383,0.5
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,instagram.com,referral,(referral),scroll,3,0,7,0,3,3,31.74250367,0
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,instagram.com,referral,(referral),select_item,1,0,3,0,1,1,11.115283,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,instagram.com,referral,(referral),session_start,6,0,6,0,6,3,0,0.5
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,instagram.com,referral,(referral),user_engagement,3,0,6,0,3,2,25.02829567,0.3333333333
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,instagram.com,referral,(referral),view_item,6,0,11,1139800,6,3,4.13129,0.5
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,instagram.com,referral,(referral),view_item_list,1,0,4,0,1,1,0,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,l.facebook.com,referral,(referral),first_visit,9,9,9,0,9,2,0,0.7777777778
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,l.facebook.com,referral,(referral),page_view,13,0,29,0,13,4,27.05454523,0.6923076923
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,l.facebook.com,referral,(referral),scroll,4,0,11,0,4,3,25.73182875,0.25
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,l.facebook.com,referral,(referral),select_item,1,0,2,0,1,1,16.729249,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,l.facebook.com,referral,(referral),session_start,13,0,13,0,13,4,0,0.6923076923
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,l.facebook.com,referral,(referral),user_engagement,3,0,12,0,3,3,51.47314567,0
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,l.facebook.com,referral,(referral),view_item,8,0,13,1046600,8,4,4.53861,0.5
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,l.facebook.com,referral,(referral),view_item_list,5,0,12,0,5,3,3.8197958,0.4
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,l.instagram.com,referral,(referral),first_visit,13,13,13,0,13,12,0,0.07692307692
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,l.instagram.com,referral,(referral),page_view,14,0,59,0,14,13,18.28971157,0.07142857143
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,l.instagram.com,referral,(referral),scroll,13,0,27,0,13,13,24.97533585,0
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,l.instagram.com,referral,(referral),select_item,9,0,13,0,9,9,10.54691889,0
메타 광고,유입,2025-08-01,2025-08-18,2025-08-24,l.instagram.com,referral,(referral),session_start,14,0,14,0,14,13,0,0.07142857143
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,l.instagram.com,referral,(referral),user_engagement,14,0,32,0,14,13,20.20681464,0.07142857143
메타 광고,활동,2025-08-01,2025-08-18,2025-08-24,l.instagram.com,referral,(referral),view_item,10,0,15,1578800,10,10,0,0
