월,주,일,목표,캠페인이름,광고세트,기기유형,플랫폼,기기플랫폼,연령,성별,비용,노출,링크클릭,전환수,전환값,타겟팅
2025-07-01,2025-07-14,2025-07-17,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,3,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-17,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,13,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-17,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,19,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-17,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,9,2,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-17,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,258,8,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-17,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,575,198,3,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-17,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,10,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-17,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,12,10,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"665,140",518912,1577,24.355029,608022.7802,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,306,1141,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,725,1990,3,0,87.764,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,147,950,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"22,270",40759,35,2.527089,68072.1786,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,78,1091,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,177,820,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"23,846",29327,84,0.95777,23766.928,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"26,240",29394,86,3.238665,82386.5014,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"14,648",16917,78,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,599,822,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"2,412",2098,12,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,465",698,5,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,023",1081,2,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,152,67,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,192,73,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,188,72,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,221,50,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,167,56,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,250,73,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,930",571,11,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"7,426",2684,19,1.666381,37993.4868,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,309,209,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,"15,383",4031,13,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,4,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,1,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,615,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,240,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,242,276,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,228,38,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,1,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,167,2,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,1,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,119,1,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,14,17,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,90,2,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,2,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,6,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,13,47,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,7,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-18,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,6,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"665,778",188503,1101,53.95292,1591406.432,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,454,288,3,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,265,370,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,86,223,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"8,647",7558,16,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,578",383,4,2,57400,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,41,202,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"11,926",6849,52,2.98823,69851.608,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"13,314",6731,28,1,24800,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"2,256",3049,13,2,40600,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,664,254,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,223,601,3,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,253",161,4,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,278,237,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,174,131,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,209,50,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,106,59,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,232,40,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,171,29,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,156,31,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"7,675",1156,31,0.98823,29251.608,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,327",482,5,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,681,145,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,"18,330",2465,25,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,106,4,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,"2,672",399,3,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,66,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,2,68,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,1,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,9,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,1,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,7,1,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,282,5,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,156,10,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,45,1,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,47,14,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,24,3,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,15,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,37,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,10,4,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-19,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,16,8,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"767,763",655259,2052,36,774800,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,70,526,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"4,154",16051,11,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,120,146,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,939",5430,5,1,22800,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,320,388,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,118,143,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"36,914",72368,192,1,22800,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"29,667",69476,164,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"41,147",94511,270,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,61,150,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"3,390",8779,19,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,553",2448,9,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,303",2666,4,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,102",841,3,1,17800,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,18,18,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,38,33,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,202,64,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,27,116,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,40,75,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"4,280",672,11,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"3,121",9886,17,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,605,61,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,"13,956",5272,34,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,40,2,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,46,6,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,961,720,4,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,434,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,635,460,2,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,2,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,5,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,2,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,132,218,1,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,3,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,3,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,2,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,5,2,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,5,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,26,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,1,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,7,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,27,8,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,24,159,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,158,18,0,0,0,리타겟팅
2025-07-01,2025-07-14,2025-07-20,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,41,8,0,0,0,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"548,661",1676721,3016,30.71722,796586.5144,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,105",3122,1,0,0,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"20,547",78258,47,3,87000,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,158,773,0,0,0,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"15,304",15917,17,1.666666,36999.9858,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,260,899,1,0,0,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,151,648,0,0,0,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"67,446",207759,400,7.012639,184946.6428,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"53,924",202676,342,0,0,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"65,445",236692,558,3.012639,75146.6428,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,183,890,0,0,0,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"6,622",23747,36,0,0,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,514",4890,12,0,0,리타겟팅
2025-07-01,2025-07-21,2025-07-21,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"3,833",23631,11,0,0,리타겟팅
